timestamp,presence,distance
2026-02-26 18:19:24.618040,1,357.08962460424414
2026-02-26 18:19:24.722234,1,354.26684857604164
2026-02-26 18:19:24.823007,1,351.4498541755282
2026-02-26 18:19:24.923446,1,347.92240514229604
2026-02-26 18:19:25.023885,1,345.83377510011945
2026-02-26 18:19:25.124320,1,345.86268951709724
2026-02-26 18:19:25.224751,1,347.3110997362451
2026-02-26 18:19:25.325198,1,347.4492768736179
2026-02-26 18:19:25.425628,1,346.0939178893498
2026-02-26 18:19:25.526071,1,344.814442852964
2026-02-26 18:19:25.626510,1,344.14531814336806
2026-02-26 18:19:25.726958,1,343.55931074561204
2026-02-26 18:19:25.830272,1,341.57576026410305
2026-02-26 18:19:25.933386,1,344.3980255460243
2026-02-26 18:19:26.034123,1,346.7636082405419
2026-02-26 18:19:26.134731,1,346.8731756708783
2026-02-26 18:19:26.238096,1,344.17001612575143
2026-02-26 18:19:26.338552,1,344.17001612575143
2026-02-26 18:19:26.439070,1,345.5792239125495
2026-02-26 18:19:26.539579,1,347.6348659153739
2026-02-26 18:19:26.640075,1,350.4539912741757
2026-02-26 18:19:26.740575,1,358.93871343169434
2026-02-26 18:19:26.841063,1,363.6756796927724
2026-02-26 18:19:26.941715,1,369.8715993422582
2026-02-26 18:19:27.042371,1,377.59766948433355
2026-02-26 18:19:27.144275,1,384.0690042166902
2026-02-26 18:19:27.246274,1,388.54214700595867
2026-02-26 18:19:27.347457,1,388.6708118704053
2026-02-26 18:19:27.448429,1,388.0
2026-02-26 18:19:27.549141,1,392.3901120058965
2026-02-26 18:19:27.649811,1,394.54910974427503
2026-02-26 18:19:27.750462,1,394.54910974427503
2026-02-26 18:19:27.851061,1,393.72325305981104
2026-02-26 18:19:27.951685,1,392.1683312048539
2026-02-26 18:19:28.052314,1,392.84220750830735
2026-02-26 18:19:28.152950,1,390.6328199217265
2026-02-26 18:19:28.253589,1,384.79345108772316
2026-02-26 18:19:28.354268,1,381.8795621658745
2026-02-26 18:19:28.454903,1,384.0377585602749
2026-02-26 18:19:28.555564,1,391.1738743832466
2026-02-26 18:19:28.656410,1,394.7708195903036
2026-02-26 18:19:28.757200,1,394.0012690334893
2026-02-26 18:19:28.857822,1,393.96573455060786
2026-02-26 18:19:28.958430,1,394.65681294005304
2026-02-26 18:19:29.059064,1,388.9730067755345
2026-02-26 18:19:29.159571,1,389.76018267647606
2026-02-26 18:19:29.260085,1,394.9936708353692
2026-02-26 18:19:29.360703,1,400.37107787651195
2026-02-26 18:19:29.461219,1,406.6509559806788
2026-02-26 18:19:29.561744,1,411.3939717594316
2026-02-26 18:19:29.662262,1,421.5269860874865
2026-02-26 18:19:29.762782,1,428.2289107475113
2026-02-26 18:19:29.863413,1,437.65283044897586
2026-02-26 18:19:29.966154,1,440.21472033542904
2026-02-26 18:19:30.066796,1,441.8065187386895
2026-02-26 18:19:30.167280,1,439.42007236811565
2026-02-26 18:19:30.267821,1,436.6886762901003
2026-02-26 18:19:30.368699,1,432.7609039643022
2026-02-26 18:19:30.469313,1,426.67083331298846
2026-02-26 18:19:30.569938,1,415.3516582367284
2026-02-26 18:19:30.670585,1,410.11461812522606
2026-02-26 18:19:30.771198,1,404.90122252223443
2026-02-26 18:19:30.871831,1,401.1234224026316
2026-02-26 18:19:30.972434,1,392.65761166695853
2026-02-26 18:19:31.073081,1,384.29415816533043
2026-02-26 18:19:31.175797,1,380.8214804865923
2026-02-26 18:19:31.276389,1,380.8214804865923
2026-02-26 18:19:31.377100,1,391.41410296513334
2026-02-26 18:19:31.477668,1,396.8400181433319
2026-02-26 18:19:31.578336,1,402.3145535523168
2026-02-26 18:19:31.678985,1,402.9342378105886
2026-02-26 18:19:31.779609,1,401.36766187624033
2026-02-26 18:19:31.880240,1,398.8746670321393
2026-02-26 18:19:31.980854,1,395.63746030930895
2026-02-26 18:19:32.081489,1,391.6758864163072
2026-02-26 18:19:32.182106,1,387.87240169932176
2026-02-26 18:19:32.282709,1,382.0274859221519
2026-02-26 18:19:32.383365,1,375.5369489144843
2026-02-26 18:19:32.484307,1,369.14089451048363
2026-02-26 18:19:32.585175,1,364.156559737704
2026-02-26 18:19:32.685967,1,359.92221381848606
2026-02-26 18:19:32.786690,1,354.2767279966326
2026-02-26 18:19:32.887304,1,345.80919594481577
2026-02-26 18:19:32.987903,1,337.6536687198882
2026-02-26 18:19:33.088514,1,328.9331239021087
2026-02-26 18:19:33.189113,1,319.53247096343745
2026-02-26 18:19:33.289739,1,311.01446911679204
2026-02-26 18:19:33.390364,1,304.0148022712052
2026-02-26 18:19:33.490997,1,299.8216136305053
2026-02-26 18:19:33.591502,1,296.8113879216901
2026-02-26 18:19:33.692011,1,291.0068727710739
2026-02-26 18:19:33.792520,1,288.80443209895515
2026-02-26 18:19:33.814445,1,288.80443209895515
2026-02-26 18:19:33.893019,1,292.4055403031892
2026-02-26 18:19:33.993528,1,297.8355250805384
2026-02-26 18:19:34.094142,1,307.13189349203054
2026-02-26 18:19:34.194607,1,319.8327688026979
2026-02-26 18:19:34.295966,1,330.3407331831786
2026-02-26 18:19:34.396563,1,337.0356064275702
2026-02-26 18:19:34.497212,1,335.49068541466244
2026-02-26 18:19:34.597809,1,336.6570955735227
2026-02-26 18:19:34.698464,1,345.2028389222777
2026-02-26 18:19:34.799040,1,356.8094729684177
2026-02-26 18:19:34.899736,1,392.1849053699033
2026-02-26 18:19:35.000399,1,418.63229689072006
2026-02-26 18:19:35.101173,1,455.83439975499874
2026-02-26 18:19:35.206115,0,568.3000967798615
2026-02-26 18:19:35.306961,0,607.1342520398598
2026-02-26 18:19:35.407666,0,647.2356603278283
2026-02-26 18:19:35.508341,0,665.2578447489365
2026-02-26 18:19:35.610792,0,689.6557112066861
2026-02-26 18:19:35.711868,0,694.740958919222
2026-02-26 18:19:35.814817,0,706.2811055096972
2026-02-26 18:19:35.916494,0,739.6032720317021
2026-02-26 18:19:36.022120,0,757.9670177520919
2026-02-26 18:19:36.122666,0,773.0853769151245
2026-02-26 18:19:36.223214,0,783.3160281776443
2026-02-26 18:19:36.323895,0,781.6245901965982
2026-02-26 18:19:36.424529,0,779.7358527091081
2026-02-26 18:19:36.525177,0,781.0768208057386
2026-02-26 18:19:36.625808,0,786.1628330059874
2026-02-26 18:19:36.726461,0,781.0057618225361
2026-02-26 18:19:36.827113,0,778.0314903652679
2026-02-26 18:19:36.927759,0,777.1647187051146
2026-02-26 18:19:37.028476,0,769.4394063212516
2026-02-26 18:19:37.130208,0,766.7105059929726
2026-02-26 18:19:37.231974,0,760.9001248521386
2026-02-26 18:19:37.332420,0,753.9582216542241
2026-02-26 18:19:37.432817,0,750.8635029084847
2026-02-26 18:19:37.533256,0,744.6455532667875
2026-02-26 18:19:37.633656,0,740.4924037422667
2026-02-26 18:19:37.734044,0,737.2991251859722
2026-02-26 18:19:37.834425,0,734.1335028453612
2026-02-26 18:19:37.934817,0,735.0680240630795
2026-02-26 18:19:38.035215,0,735.0108842731514
2026-02-26 18:19:38.135613,0,732.1338675406295
2026-02-26 18:19:38.236006,0,729.3949547398857
2026-02-26 18:19:38.336468,0,726.8920139883228
2026-02-26 18:19:38.437341,0,724.3376284578898
2026-02-26 18:19:38.537894,0,720.7364289391788
2026-02-26 18:19:38.638316,0,715.964384589066
2026-02-26 18:19:38.738716,0,709.0592358893579
2026-02-26 18:19:38.839132,0,702.3168800477459
2026-02-26 18:19:38.939542,0,691.3522980362472
2026-02-26 18:19:39.039951,0,685.0087590680866
2026-02-26 18:19:39.140375,0,678.8497624658935
2026-02-26 18:19:39.240796,0,676.0177512462228
2026-02-26 18:19:39.341266,0,675.8527946232078
2026-02-26 18:19:39.441840,0,677.1897813759449
2026-02-26 18:19:39.542319,0,676.6720032630285
2026-02-26 18:19:39.642830,0,676.2795280059865
2026-02-26 18:19:39.743310,0,666.9527719411623
2026-02-26 18:19:39.843786,0,660.1855799697537
2026-02-26 18:19:39.944177,0,645.8266021154594
2026-02-26 18:19:40.044617,0,629.832517420306
2026-02-26 18:19:40.145134,0,626.3625148426429
2026-02-26 18:19:40.245612,0,621.8946856180715
2026-02-26 18:19:40.346065,0,613.5535836420484
2026-02-26 18:19:40.446708,0,593.3877315887142
2026-02-26 18:19:40.547212,0,588.2533467818097
2026-02-26 18:19:40.647701,0,582.7400792806343
2026-02-26 18:19:40.748200,0,582.6190865393959
2026-02-26 18:19:40.848696,0,580.576437689302
2026-02-26 18:19:40.949332,0,576.2751079128788
2026-02-26 18:19:41.050520,0,575.6813354625978
2026-02-26 18:19:41.151033,0,579.6447187717663
2026-02-26 18:19:41.251517,0,589.460770535241
2026-02-26 18:19:41.351949,0,592.1596068628795
2026-02-26 18:19:41.452352,0,584.0719133805356
2026-02-26 18:19:41.552775,0,571.9877621068479
2026-02-26 18:19:41.653184,0,562.640204749003
2026-02-26 18:19:41.753772,0,561.8300454763878
2026-02-26 18:19:41.854347,0,563.7730039652484
2026-02-26 18:19:41.954758,0,567.5253298311891
2026-02-26 18:20:47.799127,0,0
2026-02-26 18:20:47.799277,0,0
2026-02-26 18:20:47.899680,0,762.779129237291
2026-02-26 18:20:48.000066,0,764.8169715690153
2026-02-26 18:20:48.100428,0,761.5595840116517
2026-02-26 18:20:48.200784,0,764.4291988143833
2026-02-26 18:20:48.301135,0,768.0013020822296
2026-02-26 18:20:48.401486,0,756.0165342107274
2026-02-26 18:20:48.501845,0,752.1096994454998
2026-02-26 18:20:48.602198,0,746.6759672039807
2026-02-26 18:20:48.702547,0,661.0030257116831
2026-02-26 18:20:48.799703,0,661.0030257116831
2026-02-26 18:20:48.802858,0,621.0008051524571
2026-02-26 18:20:48.903194,0,588.1742938959505
2026-02-26 18:20:49.003544,0,575.6813354625978
2026-02-26 18:20:49.103884,0,573.1605359757422
2026-02-26 18:20:49.204225,0,568.5578246757317
2026-02-26 18:20:49.304562,0,560.1731875054356
2026-02-26 18:20:49.404921,0,549.8745311432418
2026-02-26 18:20:49.505275,0,537.6327742985912
2026-02-26 18:20:49.605623,0,528.365403863652
2026-02-26 18:20:49.705978,0,526.5624369436164
2026-02-26 18:20:49.800099,0,526.5624369436164
2026-02-26 18:20:49.806286,0,514.2081290683764
2026-02-26 18:20:49.906614,0,505.9644256269407
2026-02-26 18:20:50.007018,0,506.95660563799737
2026-02-26 18:20:50.107454,0,508.86245685843244
2026-02-26 18:20:50.207898,0,512.609988197655
2026-02-26 18:20:50.308330,0,604.6924838295909
2026-02-26 18:20:50.408751,0,626.1892685123245
2026-02-26 18:20:50.509191,0,647.114363926501
2026-02-26 18:20:50.609625,0,661.151268621637
2026-02-26 18:20:50.710080,0,672.402409275874
2026-02-26 18:20:50.800459,0,672.402409275874
2026-02-26 18:20:50.810579,0,683.3915422362205
2026-02-26 18:20:50.911052,0,690.9594778277523
2026-02-26 18:20:51.011513,0,693.6548132897227
2026-02-26 18:20:51.111970,0,691.5583850984673
2026-02-26 18:20:51.212431,0,682.6726887755215
2026-02-26 18:20:51.312904,0,649.8776807984715
2026-02-26 18:20:51.413406,0,611.57174558673
2026-02-26 18:20:51.513881,0,578.0631453396766
2026-02-26 18:20:51.614379,0,564.7264824673977
2026-02-26 18:20:51.714857,0,563.0568354970926
2026-02-26 18:20:51.800866,0,563.0568354970926
2026-02-26 18:20:51.815315,0,560.7361233236182
2026-02-26 18:20:51.915894,0,556.0593493504089
2026-02-26 18:20:52.016395,0,548.8843229679638
2026-02-26 18:20:52.116878,0,538.310319425515
2026-02-26 18:20:52.217360,0,529.1578214483842
2026-02-26 18:20:52.317848,0,522.9464599746326
2026-02-26 18:20:52.418393,0,517.0889672000361
2026-02-26 18:20:52.518898,0,512.0390610099976
2026-02-26 18:20:52.619393,0,519.7730273879167
2026-02-26 18:20:52.719863,0,532.5147885270418
2026-02-26 18:20:52.801285,0,532.5147885270418
2026-02-26 18:20:52.820377,0,544.192061684108
2026-02-26 18:20:52.920868,0,554.7585060186099
2026-02-26 18:20:53.021266,0,579.6697335552375
2026-02-26 18:20:53.121640,0,587.7048579006303
2026-02-26 18:20:53.222025,0,594.084169120841
2026-02-26 18:20:53.322400,0,577.8174452195087
2026-02-26 18:20:53.422782,0,522.8164113720992
2026-02-26 18:20:53.523165,0,537.3202024863759
2026-02-26 18:20:53.623547,0,552.4608583420187
2026-02-26 18:20:53.723912,0,557.294356691327
2026-02-26 18:20:53.801664,0,557.294356691327
2026-02-26 18:20:53.824270,0,562.4464418946927
2026-02-26 18:20:53.924631,0,564.2809583886382
2026-02-26 18:20:54.025016,0,567.6838909111302
2026-02-26 18:20:54.125364,0,570.7933075991693
2026-02-26 18:20:54.225730,0,577.748215055659
2026-02-26 18:20:54.326095,0,587.7312310912191
2026-02-26 18:20:54.426476,0,611.9673193888706
2026-02-26 18:20:54.526865,0,673.9094894716945
2026-02-26 18:20:54.627247,0,649.30809328084
2026-02-26 18:20:54.727631,0,625.4118642942425
2026-02-26 18:20:54.802106,0,625.4118642942425
2026-02-26 18:20:54.827970,0,629.6641962189052
2026-02-26 18:20:54.928309,0,630.4514255674262
2026-02-26 18:20:55.028694,0,503.52557035368125
2026-02-26 18:20:55.129070,1,479.8854029870048
2026-02-26 18:20:55.229453,1,475.3830034824552
2026-02-26 18:20:55.329839,0,509.36234646860186
2026-02-26 18:20:55.430222,0,584.0077054286185
2026-02-26 18:20:55.530605,0,671.3069342707552
2026-02-26 18:20:55.630990,0,728.1428431290113
2026-02-26 18:20:55.731360,0,781.0640178628125
2026-02-26 18:20:55.802433,0,781.0640178628125
2026-02-26 18:20:55.831686,0,795.1918007625582
2026-02-26 18:20:55.932017,0,799.1507992863425
2026-02-26 18:20:56.032389,0,787.3836421973725
2026-02-26 18:20:56.132760,0,782.5918476447349
2026-02-26 18:20:56.233114,0,779.6544106205005
2026-02-26 18:20:56.333496,0,774.8961220705651
2026-02-26 18:20:56.433860,0,770.3220105903764
2026-02-26 18:20:56.534240,0,758.8814136609224
2026-02-26 18:20:56.634602,0,755.6354941372196
2026-02-26 18:20:56.734957,0,749.0220290485454
2026-02-26 18:20:56.802753,0,749.0220290485454
2026-02-26 18:20:56.835287,0,742.4991582486812
2026-02-26 18:20:56.935638,0,740.412047443854
2026-02-26 18:20:57.036011,0,743.790965258385
2026-02-26 18:20:57.136382,0,756.2274790035073
2026-02-26 18:20:57.236759,0,754.3348063028777
2026-02-26 18:20:57.337140,0,719.2781103300725
2026-02-26 18:20:57.437527,0,672.24177198386
2026-02-26 18:20:57.537910,0,651.9202405202649
2026-02-26 18:20:57.638310,0,685.6310961442749
2026-02-26 18:20:57.738694,0,699.9385687329996
2026-02-26 18:20:57.803075,0,699.9385687329996
2026-02-26 18:20:57.839019,0,729.3099478273966
2026-02-26 18:20:57.939452,0,767.5083061439791
2026-02-26 18:20:58.039935,0,808.579618837873
2026-02-26 18:20:58.140374,0,832.8961519901505
2026-02-26 18:20:58.240804,0,848.0094339097885
2026-02-26 18:20:58.341199,0,872.4093076073867
2026-02-26 18:20:58.441732,0,885.5337373584363
2026-02-26 18:20:58.542181,0,892.5693250386773
2026-02-26 18:20:58.642569,0,898.0924228608101
2026-02-26 18:20:58.742957,0,891.5228544462559
2026-02-26 18:20:58.803503,0,891.5228544462559
2026-02-26 18:20:58.843308,0,879.9931817917682
2026-02-26 18:20:58.943690,0,858.9202524099662
2026-02-26 18:20:59.044076,0,854.7683896822577
2026-02-26 18:20:59.144445,0,846.3108176078101
2026-02-26 18:20:59.244815,0,838.1390099500202
2026-02-26 18:20:59.345176,0,829.3328644157302
2026-02-26 18:20:59.445541,0,820.3078690345473
2026-02-26 18:20:59.545906,0,797.3838473407898
2026-02-26 18:20:59.646294,0,788.835217266572
2026-02-26 18:20:59.746676,0,783.4411273350411
2026-02-26 18:20:59.803929,0,783.4411273350411
2026-02-26 18:20:59.847015,0,779.310592767736
2026-02-26 18:20:59.947366,0,775.1032189328076
2026-02-26 18:21:00.048792,0,778.1240261038082
2026-02-26 18:21:00.149167,0,777.7461025296109
2026-02-26 18:21:00.249548,0,771.7512552629895
2026-02-26 18:21:00.349939,0,762.8905557155626
2026-02-26 18:21:00.450322,0,735.0027210833985
2026-02-26 18:21:00.550699,0,721.1171888119156
2026-02-26 18:21:00.651069,0,707.4517651402108
2026-02-26 18:21:00.751420,0,691.5728450423716
2026-02-26 18:21:00.804347,0,691.5728450423716
2026-02-26 18:21:00.851769,0,677.3891053154014
2026-02-26 18:21:00.952131,0,662.9155300639743
2026-02-26 18:21:01.052509,0,648.459713474939
2026-02-26 18:21:01.152874,0,633.4698098567918
2026-02-26 18:21:01.253245,0,607.1317814115812
2026-02-26 18:21:01.353620,0,602.6981002127019
2026-02-26 18:21:01.454001,0,602.432568840696
2026-02-26 18:21:01.554381,0,599.6965899519523
2026-02-26 18:21:01.654760,0,598.8731084294902
2026-02-26 18:21:01.755140,0,602.432568840696
2026-02-26 18:21:01.804694,0,602.432568840696
2026-02-26 18:21:01.855534,0,609.3381655534142
2026-02-26 18:21:01.955930,0,615.4624277728088
2026-02-26 18:21:02.056282,0,606.5789313848611
2026-02-26 18:21:02.156659,0,594.3618426514273
2026-02-26 18:21:02.257036,0,560.5577579518457
2026-02-26 18:21:02.357416,0,532.2800015029684
2026-02-26 18:21:02.457799,0,511.71281008002916
2026-02-26 18:21:02.558180,1,497.9176638762678
2026-02-26 18:21:02.658561,1,490.495667666902
2026-02-26 18:21:02.758943,1,490.1448765416201
2026-02-26 18:21:02.805030,1,490.1448765416201
2026-02-26 18:21:02.859327,0,500.27692331347845
2026-02-26 18:21:02.959703,0,504.8960289010006
2026-02-26 18:21:03.060068,0,509.00884078766256
2026-02-26 18:21:03.160443,0,512.0976469385502
2026-02-26 18:21:03.260883,0,512.2938609821515
2026-02-26 18:21:03.361571,0,511.0234828263766
2026-02-26 18:21:03.462053,0,505.8458263146984
2026-02-26 18:21:03.562527,1,493.4136195931361
2026-02-26 18:21:03.663021,1,473.1691029642574
2026-02-26 18:21:03.766837,1,453.86341557785863
2026-02-26 18:21:03.867389,1,437.00114416326187
2026-02-26 18:21:03.967797,1,422.09596065349876
2026-02-26 18:21:04.068189,1,413.9190742162047
2026-02-26 18:21:04.168560,1,411.50091129911243
2026-02-26 18:21:04.268920,1,410.396150079408
2026-02-26 18:21:04.369284,1,406.9262832504187
2026-02-26 18:21:04.469688,1,403.24310285484114
2026-02-26 18:21:04.574268,1,399.96249824202266
2026-02-26 18:21:04.678407,1,395.8951881495909
2026-02-26 18:21:04.779040,1,391.42943169874184
2026-02-26 18:21:04.879508,1,387.09172039711723
2026-02-26 18:21:04.979998,1,382.7701660265596
2026-02-26 18:21:05.080572,1,371.57637169228076
2026-02-26 18:21:05.181113,1,366.3836786757838
2026-02-26 18:21:05.281727,1,360.2721193764513
2026-02-26 18:21:05.385062,1,354.1708627202413
2026-02-26 18:21:05.485666,1,347.1440623141925
2026-02-26 18:21:05.586297,1,341.0630440255877
2026-02-26 18:21:05.690321,1,337.5574025258519
2026-02-26 18:21:05.790803,1,329.61189298931555
2026-02-26 18:21:05.891285,1,325.7759966602819
2026-02-26 18:21:05.991802,1,323.55679563254427
2026-02-26 18:21:06.092329,1,321.33782846095164
2026-02-26 18:21:06.192821,1,319.4526568992658
2026-02-26 18:21:06.293292,1,317.2333525971063
2026-02-26 18:21:06.393830,1,313.12936623702353
2026-02-26 18:21:06.494451,1,309.02588888311607
2026-02-26 18:21:06.595216,1,303.6445290137795
2026-02-26 18:21:06.696124,1,302.3673262771624
2026-02-26 18:21:06.796707,1,300.1482966801578
2026-02-26 18:21:06.897085,1,297.5987231155403
2026-02-26 18:21:06.997539,1,294.10882339705483
2026-02-26 18:21:07.097938,1,294.10882339705483
2026-02-26 18:21:07.198336,1,293.1637767528587
2026-02-26 18:21:07.298720,1,290.0017241328058
2026-02-26 18:21:07.399105,1,287.7846417027844
2026-02-26 18:21:07.499518,1,286.5135249861689
2026-02-26 18:21:07.599906,1,284.9227965607526
2026-02-26 18:21:07.700285,1,283.9753510430087
2026-02-26 18:21:07.800708,1,282.7083302628347
2026-02-26 18:21:07.901168,1,281.44271175498574
2026-02-26 18:21:08.001686,1,279.8660393831306
2026-02-26 18:21:08.102070,1,275.7571395267945
2026-02-26 18:21:08.202445,1,274.19153889206723
2026-02-26 18:21:08.302825,1,274.85450696686786
2026-02-26 18:21:08.403207,1,274.2498860528478
2026-02-26 18:21:08.503597,1,274.93453766305896
2026-02-26 18:21:08.603983,1,276.81221071332817
2026-02-26 18:21:08.704363,1,276.81221071332817
2026-02-26 18:21:08.804788,1,276.4706132665821
2026-02-26 18:21:08.905252,1,273.22152184628504
2026-02-26 18:21:09.005786,1,270.37936311782374
2026-02-26 18:21:09.106308,1,270.05925275761246
2026-02-26 18:21:09.206949,1,269.75729832573575
2026-02-26 18:21:09.307741,1,270.4163456597992
2026-02-26 18:21:09.408199,1,272.63528751795866
2026-02-26 18:21:09.508591,1,274.5214017157861
2026-02-26 18:21:09.608975,1,275.7970268150112
2026-02-26 18:21:09.709356,1,278.01618657912707
2026-02-26 18:21:09.809808,1,278.69158580768095
2026-02-26 18:21:09.910189,1,280.0803456153252
2026-02-26 18:21:10.010590,1,281.5190934910099
2026-02-26 18:21:10.110984,1,283.2331195323033
2026-02-26 18:21:10.211427,1,287.34648075102643
2026-02-26 18:21:10.311838,1,291.1940933466886
2026-02-26 18:21:10.412328,1,295.6095397648729
2026-02-26 18:21:10.514283,1,303.14517974066484
2026-02-26 18:21:10.615026,1,306.2972412543084
2026-02-26 18:21:10.715622,1,309.9435432461854
2026-02-26 18:21:10.816048,1,312.0288448204749
2026-02-26 18:21:10.916510,1,314.2689930616764
2026-02-26 18:21:11.016994,1,316.8911485037094
2026-02-26 18:21:11.117472,1,321.4000622277475
2026-02-26 18:21:11.218014,1,334.0688551780905
2026-02-26 18:21:11.318406,1,338.53360246805636
2026-02-26 18:21:11.418793,1,343.29287787543745
2026-02-26 18:21:11.519178,1,347.2203911062828
2026-02-26 18:21:11.619592,1,351.2064919673325
2026-02-26 18:21:11.719987,1,355.9845502265513
2026-02-26 18:21:11.820440,1,357.24641355792505
2026-02-26 18:21:11.920869,1,358.5596184736926
2026-02-26 18:21:12.021283,1,363.45563690772497
2026-02-26 18:21:12.122652,1,368.4033116029225
2026-02-26 18:21:12.223064,1,372.6781453211336
2026-02-26 18:21:12.323440,1,376.27649408380535
